generation	mnemonic	format_id	format	category	description	launch_class	semantic_model	operand_signature	operand_layout	inst_lo	inst_hi	fixed_mask_lo	fixed_mask_hi	opcode_mask_lo	opcode_mask_hi	parameter_mask_lo	parameter_mask_hi	ignored_mask_lo	ignored_mask_hi	reserved_mask_lo	reserved_mask_hi	seed_assembly
lg200	v_fcvt_f32_u83	4	vop	vector-alu	Converts byte 3 of the 32-bit source as an unsigned 8-bit integer to 32-bit floating point and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1021c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_u83 p0, v0, zero
lg200	v_fcvt_f32off_i4	4	vop	vector-alu	Sign-extends the low 4 bits of the source, scales by 2^-4 (the format offset), converts to 32-bit floating point and writes the result to the vector destination. [HW-verified 2026-08-25] the upper 28 bits are ignored. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10228000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32off_i4 p0, v0, zero
lg200	v_fcvt_f64_f32	4	vop	vector-alu	Converts the 32-bit floating-point value source to a 64-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10258000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f64_f32 p0, v0-v1, zero
lg200	v_fcvt_f64_i32	4	vop	vector-alu	Converts the signed 32-bit integer source to a 64-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10244000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f64_i32 p0, v0-v1, zero
lg200	v_fcvt_f64_u32	4	vop	vector-alu	Converts the unsigned 32-bit integer source to a 64-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10248000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f64_u32 p0, v0-v1, zero
lg200	v_fcvt_i16_f16	4	vop	vector-alu	Converts the 16-bit floating-point value source to a signed 16-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10238000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_i16_f16 p0, v0, zero
lg200	v_fcvt_i32_f32	4	vop	vector-alu	Converts the 32-bit floating-point value source to a signed 32-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1020c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_i32_f32 p0, v0, zero
lg200	v_fcvt_i32_f64	4	vop	vector-alu	Converts the 64-bit floating-point value source to a signed 32-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1024c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_i32_f64 p0, v0, zero
lg200	v_fcvt_i32flr_f32	4	vop	vector-alu	Converts the 32-bit floating-point source to signed 32-bit integer with floor rounding and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10224000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_i32flr_f32 p0, v0, zero
lg200	v_fcvt_i32rpi_f32	4	vop	vector-alu	Converts the 32-bit floating-point source to signed 32-bit integer with round-toward-positive-infinity and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10220000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_i32rpi_f32 p0, v0, zero
lg200	v_fcvt_u16_f16	4	vop	vector-alu	Converts the 16-bit floating-point value source to an unsigned 16-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10234000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_u16_f16 p0, v0, zero
lg200	v_fcvt_u32_f32	4	vop	vector-alu	Converts the 32-bit floating-point value source to an unsigned 32-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10208000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_u32_f32 p0, v0, zero
lg200	v_fcvt_u32_f64	4	vop	vector-alu	Converts the 64-bit floating-point value source to an unsigned 32-bit integer and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10250000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_u32_f64 p0, v0, zero
lg200	v_firstv2s_b32	4	vop	vector-alu	Selects the first active lane, copies its 32-bit vector source value to the scalar destination, and leaves inactive lanes without a scalar write.	compute-buffer	execution-environment	GJ11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100ec000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_firstv2s_b32 p0, s0, zero
lg200	v_floor_f32	4	vop	vector-alu	Rounds the 32-bit floating-point source toward negative infinity to an integral value and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10160000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_floor_f32 p0, v0, zero
lg200	v_floor_f64	4	vop	vector-alu	Rounds the 64-bit floating-point source toward negative infinity to an integral value and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10630000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_floor_f64 p0, v0-v1, zero
lg200	v_fma_f32	4	vop	vector-alu	Computes a fused multiply-add of the three sources with one final rounding and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10188000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_fma_f32 p0, v0, zero, v0, s0
lg200	v_fma_f64	4	vop	vector-alu	Computes a fused multiply-add of the three sources with one final rounding and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11x2GA11x2VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];GA11x2@INST_LO[23:16]+INST_HI[8:6];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10608000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_fma_f64 p0, v0-v1, zero, v0-v1, s0-s1
lg200	v_fma_legacy_f32	4	vop	vector-alu	Computes the legacy fused multiply-add form of the three sources and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10174000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_fma_legacy_f32 p0, v0, zero, v0, s0
lg200	v_fract_f32	4	vop	vector-alu	Computes the fractional part of the 32-bit floating-point source as source minus floor(source) and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1015c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fract_f32 p0, v0, zero
lg200	v_fract_f64	4	vop	vector-alu	Computes the fractional part of the 64-bit floating-point source as source minus floor(source) and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1062c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fract_f64 p0, v0-v1, zero
lg200	v_frexp_exp_i32_f32	4	vop	vector-alu	Extracts the unbiased exponent from the 32-bit floating-point value source and writes it as a signed 32-bit integer to the vector destination for each active lane.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1014c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_frexp_exp_i32_f32 p0, v0, zero
lg200	v_frexp_exp_i32_f64	4	vop	vector-alu	Extracts the unbiased exponent from the 64-bit floating-point value source and writes it as a signed 32-bit integer to the vector destination for each active lane.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10618000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_frexp_exp_i32_f64 p0, v0, zero
lg200	v_frexp_mant_f32	4	vop	vector-alu	Extracts the normalized mantissa from the 32-bit floating-point value source and writes it to the vector destination for each active lane.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10148000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_frexp_mant_f32 p0, v0, zero
lg200	v_frexp_mant_f64	4	vop	vector-alu	Extracts the normalized mantissa from the 64-bit floating-point value source and writes it to the vector destination for each active lane.	compute-buffer	floating-point-value	GJ11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1061c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_frexp_mant_f64 p0, v0-v1, zero
lg200	v_ineg_i32	4	vop	vector-alu	Computes the two's-complement negation of the signed 32-bit integer source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10024000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_ineg_i32 p0, v0, zero
lg200	v_interp_1_f32	4	vop	interpolation	Performs the first 32-bit floating-point interpolation phase for an active fragment lane and writes the intermediate value to the vector destination. Barycentric coefficients and varying storage are supplied by the fragment-stage ABI.	graphics-vs-ps	graphics-sio	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10154000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_interp_1_f32 p0, v0, zero, v0
lg200	v_interp_2_f32	4	vop	interpolation	Completes the second 32-bit floating-point interpolation phase for an active fragment lane and writes the interpolated varying to the vector destination. The intermediate and barycentric state are supplied by the fragment-stage ABI.	graphics-vs-ps	graphics-sio	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10158000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_interp_2_f32 p0, v0, zero, v0
lg200	v_interp_mov_b32	4	vop	interpolation	Copies the selected 32-bit interpolation payload value to the active fragment lane's vector destination. Varying slot selection and payload layout are supplied by the fragment-stage ABI.	graphics-vs-ps	graphics-sio	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1018c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_interp_mov_b32 p0, v0, zero, v0
lg200	v_ldexp_f32	4	vop	vector-alu	Scales the floating-point significand by two raised to the integer exponent and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10144000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_ldexp_f32 p0, v0, zero, v0
lg200	v_ldexp_f64	4	vop	vector-alu	Scales the floating-point significand by two raised to the integer exponent and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11VD8x2M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8x2@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10614000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_ldexp_f64 p0, v0-v1, zero, v0
lg200	v_ldexp_imm_f32	5	vop-imm	vector-alu	Scales the floating-point significand by two raised to the integer exponent and writes the result to the vector destination. The encoded immediate supplies the final arithmetic or logical source operand. The predicate gates the lane write.	compute-buffer	floating-point-value	IK32VJ8VD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	009c0000	00000000	affc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	50000000	v_ldexp_imm_f32 p0, v0, v0, 0x00000000
lg200	v_log2_f32	4	vop	vector-alu	Computes the base-two logarithm of the 32-bit floating-point source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10138000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_log2_f32 p0, v0, zero
lg200	v_mac_f32	4	vop	vector-alu	Multiplies the two 32-bit floating-point sources and adds the current destination accumulator and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10114000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_mac_f32 p0, v0, zero, v0
lg200	v_mac_imm_f32	5	vop-imm	vector-alu	Multiplies the two 32-bit floating-point sources and adds the current destination accumulator and writes the result to the vector destination. The encoded immediate supplies the final arithmetic or logical source operand. The predicate gates the lane write.	compute-buffer	floating-point-value	IK32VJ8VD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	008c0000	00000000	affc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	50000000	v_mac_imm_f32 p0, v0, v0, 0x00000000
lg200	v_mad24_i32	4	vop	vector-alu	Multiplies the low 24-bit signed 32-bit integer source values and adds the third source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1006c000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_mad24_i32 p0, v0, zero, v0, s0
lg200	v_mad24_u32	4	vop	vector-alu	Multiplies the low 24-bit unsigned 32-bit integer source values and adds the third source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10068000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_mad24_u32 p0, v0, zero, v0, s0
lg200	v_mad_i32	4	vop	vector-alu	Multiplies the first two integer sources and adds the third source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10074000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_mad_i32 p0, v0, zero, v0, s0
